gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,api_cost,local_cost,export_timestamp,export_timestamp_readable
gemma3:12b,embeddinggemma,0.0038,1.8499999999999992,-4.08784014250263e-05,0.060173000000000004,0.060213878401425024,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0039,1.8999999999999992,-8.47805203824728e-05,0.0617565,0.061841280520382465,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.004300000000000001,2.089999999999999,6.509142757930506e-05,0.06809050000000001,0.0680254085724207,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0044,2.1399999999999992,2.1189308621851616e-05,0.06967400000000001,0.06965281069137814,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0045000000000000005,2.189999999999999,-2.2712810335577538e-05,0.07125750000000002,0.07128021281033557,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.004600000000000001,2.239999999999999,-6.661492929299628e-05,0.07284100000000002,0.072907614929293,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.005,2.429999999999999,8.325701866873647e-05,0.07917500000000001,0.07909174298133125,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0051,2.479999999999999,3.935489971131079e-05,0.08075850000000001,0.08071914510028869,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.005200000000000001,2.529999999999999,-4.547219246121836e-06,0.08234200000000001,0.08234654721924611,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.005300000000000001,2.5799999999999987,-4.844933820354058e-05,0.08392550000000001,0.08397394933820354,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0054,2.629999999999999,-9.235145716100096e-05,0.08550900000000002,0.08560135145716098,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0058000000000000005,2.819999999999999,5.752049080075955e-05,0.09184300000000001,0.09178547950919924,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.005900000000000001,2.8699999999999988,1.3618371843340804e-05,0.09342650000000002,0.09341288162815667,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.006,2.9199999999999986,-3.0283747114098758e-05,0.09501000000000001,0.0950402837471141,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0061,2.969999999999999,-7.418586607153832e-05,0.09659350000000001,0.09666768586607154,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.006500000000000001,3.1599999999999984,7.568608189022913e-05,0.10292750000000002,0.10285181391810977,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.006600000000000001,3.2099999999999986,3.1783962932796506e-05,0.10451100000000002,0.10447921603706721,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0067,3.2599999999999985,-1.2118156024643056e-05,0.10609450000000001,0.10610661815602464,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0068000000000000005,3.3099999999999983,-5.602027498207568e-05,0.10767800000000001,0.10773402027498206,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.006900000000000001,3.3599999999999985,-9.99223939395083e-05,0.10926150000000001,0.1093614223939395,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.007200000000000001,3.4999999999999982,9.385167297969177e-05,0.11401200000000002,0.11391814832702031,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.007300000000000001,3.5499999999999985,4.994955402224527e-05,0.11559550000000002,0.11554555044597775,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0074,3.5999999999999983,6.047435064812645e-06,0.117179,0.11717295256493518,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.007500000000000001,3.649999999999998,-3.785468389261304e-05,0.11876250000000002,0.1188003546838926,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.007600000000000001,3.6999999999999984,-8.17568028500526e-05,0.12034600000000002,0.12042775680285005,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.008,3.8899999999999983,6.811514511169403e-05,0.12668000000000001,0.1266118848548883,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0081,3.939999999999998,2.421302615424753e-05,0.1282635,0.12823928697384573,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.008199999999999999,3.989999999999998,-1.9689092803192032e-05,0.129847,0.12986668909280316,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0083,4.039999999999998,-6.35912117605969e-05,0.1314305,0.1314940912117606,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0087,4.229999999999998,8.628073620113585e-05,0.13776449999999998,0.13767821926379883,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0088,4.279999999999998,4.2378617243744865e-05,0.13934800000000003,0.13930562138275626,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0089,4.329999999999997,-1.523501713701636e-06,0.14093150000000002,0.1409330235017137,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.009,4.379999999999997,-4.542562067114814e-05,0.142515,0.14256042562067112,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0091,4.429999999999997,-8.9327739628553e-05,0.14409850000000002,0.14418782773962854,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0095,4.619999999999997,6.054420833317281e-05,0.1504325,0.15037195579166682,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0096,4.669999999999997,1.6642089375740188e-05,0.15201599999999998,0.15199935791062424,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0097,4.719999999999997,-2.726002958167162e-05,0.1535995,0.15362676002958167,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,embeddinggemma,0.0098,4.769999999999997,-7.11621485390973e-05,0.15518300000000002,0.1552541621485391,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.00030000000000000003,0.13,-3.245610685660152e-05,0.00205425,0.002086706106856602,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0004,0.16999999999999998,1.0230475649059922e-05,0.002739,0.0027287695243509405,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0005,0.20999999999999996,5.291705815472093e-05,0.00342375,0.0033708329418452795,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0006000000000000001,0.24999999999999992,9.560364066038291e-05,0.0041085,0.004012896359339617,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0006000000000000001,0.2599999999999999,-6.491221371320141e-05,0.0041085,0.004173412213713202,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0007000000000000001,0.29999999999999993,-2.2225631207540837e-05,0.004793250000000001,0.004815475631207542,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0008,0.33999999999999986,2.0460951298121146e-05,0.005478,0.005457539048701879,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0009000000000000001,0.3799999999999999,6.31475338037815e-05,0.006162750000000001,0.006099602466196219,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0009000000000000001,0.3899999999999999,-9.736832056980293e-05,0.006162750000000001,0.0062601183205698045,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.001,0.4299999999999998,-5.468173806414149e-05,0.0068475,0.006902181738064142,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0011,0.46999999999999986,-1.1995155558480915e-05,0.007532250000000001,0.007544245155558482,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0012000000000000001,0.5099999999999998,3.069142694718248e-05,0.008217,0.008186308573052819,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0013000000000000002,0.5499999999999998,7.337800945284305e-05,0.008901750000000002,0.00882837199054716,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0013000000000000002,0.5599999999999997,-8.71378449207403e-05,0.008901750000000002,0.008988887844920742,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0014000000000000002,0.5999999999999998,-4.4451262415079506e-05,0.009586500000000001,0.009630951262415081,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0015,0.6399999999999997,-1.764679909418282e-06,0.01027125,0.01027301467990942,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0016,0.6799999999999997,4.092190259624229e-05,0.010956,0.010915078097403759,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0017000000000000001,0.7199999999999996,8.36084851019046e-05,0.011640750000000002,0.011557141514898096,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0017000000000000001,0.7299999999999996,-7.69073692716807e-05,0.011640750000000002,0.011717657369271682,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0018000000000000002,0.7699999999999997,-3.4220786766020125e-05,0.012325500000000001,0.012359720786766022,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0019000000000000002,0.8099999999999996,8.465795739642616e-06,0.013010250000000001,0.01300178420426036,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.002,0.8499999999999996,5.115237824530232e-05,0.013695,0.013643847621754699,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0021,0.8899999999999996,9.38389607509629e-05,0.01437975,0.014285911039249036,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0021,0.8999999999999996,-6.66768936226224e-05,0.01437975,0.014446426893622622,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0022,0.9399999999999996,-2.399031111695966e-05,0.015064500000000002,0.015088490311116962,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0023,0.9799999999999995,1.8696271388702213e-05,0.01574925,0.015730553728611298,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0024,1.0199999999999996,6.138285389436105e-05,0.016433999999999997,0.016372617146105637,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0024,1.0299999999999996,-9.913300047922425e-05,0.016433999999999997,0.016533133000479223,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0025,1.0699999999999996,-5.644641797356194e-05,0.017118750000000002,0.017175196417973562,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0026,1.1099999999999997,-1.3759835467901365e-05,0.0178035,0.0178172598354679,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0027,1.1499999999999995,2.892674703776528e-05,0.01848825,0.018459323252962238,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0028,1.1899999999999995,7.161332954342368e-05,0.019173,0.019101386670456577,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0028,1.1999999999999995,-8.890252483016161e-05,0.019173,0.019261902524830163,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0029,1.2399999999999995,-4.621594232450191e-05,0.01985775,0.019903965942324502,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.003,1.2799999999999996,-3.5293598188409006e-06,0.0205425,0.020546029359818842,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0031,1.3199999999999994,3.915722268682184e-05,0.02122725,0.021188092777313178,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0032,1.3599999999999994,8.184380519248458e-05,0.021912,0.021830156194807517,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0032,1.3699999999999994,-7.867204918110115e-05,0.021912,0.021990672049181103,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0033,1.4099999999999995,-3.5985466675439275e-05,0.02259675,0.022632735466675442,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0034,1.4499999999999995,6.701115830215661e-06,0.0232815,0.023274798884169782,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0035,1.4899999999999993,4.938769833588621e-05,0.02396625,0.023916862301664118,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0036,1.5299999999999994,9.207428084154461e-05,0.024651,0.024558925719158457,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0036,1.5399999999999994,-6.844157353204112e-05,0.024651,0.024719441573532043,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0037,1.5799999999999994,-2.5754991026378377e-05,0.02533575,0.025361504991026382,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0038,1.6199999999999992,1.6931591479284365e-05,0.026020500000000002,0.02600356840852072,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0039,1.6599999999999993,5.961817398494537e-05,0.02670525,0.026645631826015058,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004,1.7099999999999993,-5.821109788298022e-05,0.02739,0.027448211097882983,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0041,1.7499999999999993,-1.552451537731748e-05,0.028074750000000002,0.028090274515377323,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004200000000000001,1.7899999999999991,2.7162067128348732e-05,0.028759500000000004,0.02873233793287166,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004300000000000001,1.8299999999999992,6.9848649634008e-05,0.029444250000000005,0.029374401350365998,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004300000000000001,1.8399999999999992,-9.066720473957339e-05,0.029444250000000005,0.029534917204739584,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0044,1.8799999999999992,-4.798062223391932e-05,0.030129000000000003,0.030176980622233923,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0045000000000000005,1.9199999999999993,-5.294039728253111e-06,0.030813750000000004,0.030819044039728263,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004600000000000001,1.959999999999999,3.739254277740963e-05,0.031498500000000006,0.031461107457222595,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0047,1.9999999999999991,8.00791252830637e-05,0.032183250000000004,0.03210317087471694,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0047,2.009999999999999,-8.04367290905177e-05,0.032183250000000004,0.03226368672909052,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0048000000000000004,2.049999999999999,-3.7750146584851485e-05,0.032868,0.03290575014658486,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.004900000000000001,2.089999999999999,4.936435920807787e-06,0.033552750000000006,0.033547813564079196,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.005,2.129999999999999,4.7623018426465324e-05,0.034237500000000004,0.03418987698157354,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0051,2.169999999999999,9.030960093212807e-05,0.03492225,0.034831940399067875,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0051,2.1799999999999993,-7.020625344145767e-05,0.03492225,0.03499245625344147,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.005200000000000001,2.219999999999999,-2.7519670935790587e-05,0.03560700000000001,0.035634519670935796,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.005300000000000001,2.259999999999999,1.5166911569868685e-05,0.036291750000000005,0.03627658308843014,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0054,2.299999999999999,5.785349407553056e-05,0.0369765,0.036918646505924475,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0055000000000000005,2.3499999999999988,-5.997577779239243e-05,0.03766125000000001,0.0377212257777924,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.005600000000000001,2.389999999999999,-1.728919528672882e-05,0.038346000000000005,0.03836328919528674,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0057,2.429999999999999,2.5397387218931318e-05,0.03903075,0.039005352612781076,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0058000000000000005,2.469999999999999,6.808396972459146e-05,0.0397155,0.03964741603027542,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0058000000000000005,2.479999999999999,-9.243188464899861e-05,0.0397155,0.039807931884649005,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.005900000000000001,2.5199999999999987,-4.974530214332806e-05,0.040400250000000006,0.04044999530214334,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006,2.5599999999999987,-7.058719637673128e-06,0.041085,0.04109205871963768,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0061,2.5999999999999988,3.562786286798181e-05,0.04176975,0.04173412213713202,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006200000000000001,2.639999999999999,7.831444537365236e-05,0.042454500000000006,0.042376185554626356,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006200000000000001,2.649999999999999,-8.220140899993685e-05,0.042454500000000006,0.04253670140899995,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006300000000000001,2.6899999999999986,-3.951482649426803e-05,0.043139250000000004,0.04317876482649428,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0064,2.7299999999999986,3.171756011386903e-06,0.043824,0.04382082824398862,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006500000000000001,2.7699999999999987,4.585833851704878e-05,0.04450875000000001,0.044462891661482956,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006600000000000001,2.8099999999999987,8.854492102271239e-05,0.045193500000000005,0.0451049550789773,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006600000000000001,2.819999999999999,-7.197093335087681e-05,0.045193500000000005,0.045265470933350885,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0067,2.8599999999999985,-2.928435084521494e-05,0.04587825,0.04590753435084522,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.0068000000000000005,2.8999999999999986,1.3402231660448669e-05,0.04656300000000001,0.04654959776833956,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.006900000000000001,2.9399999999999986,5.608881416611054e-05,0.047247750000000005,0.0471916611858339,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.007000000000000001,2.9799999999999986,9.877539667178109e-05,0.04793250000000001,0.047833724603328236,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
gemma3:12b,nomic-embed-text:137m-v1.5-fp16,0.007000000000000001,2.9899999999999984,-6.174045770180117e-05,0.04793250000000001,0.04799424045770182,2025-11-23T23:59:39.436106,2025-11-23 23:59:39
