export_timestamp,export_timestamp_readable,experiment_name,gen_model,embed_model,num_docs,chunk_size,chunk_overlap,num_questions_per_doc,total_questions,concurrency,total_input_tokens,total_output_tokens,total_tokens,total_runtime_seconds,tokens_per_second,cost_api_total,cost_api_per_1k_tokens,cost_api_per_document,cost_api_per_question,cost_api_input,cost_api_output,cost_local_total,cost_local_per_1k_tokens,cost_local_per_document,cost_local_per_question,cost_local_runtime_hours,cost_difference,cost_ratio,total_cost,cost_per_1k_tokens,cost_per_document,cost_per_question,pricing_mode,nolh_sample_idx,nolh_num_docs,nolh_chunk_size,nolh_num_questions
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs5_chunk3290_q2_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,5,3290,50,2,10,3,7778,152,7930,161.50777628801006,49.09980300799116,0.020965,0.0026437578814628,0.0041930000000000005,0.0020965000000000003,0.019445,0.00152,0.06729490678667086,0.00848611687095471,0.013458981357334171,0.0067294906786670855,0.044863271191113906,-0.04632990678667086,0.31153917883355403,0.020965,0.0026437578814628,0.0041930000000000005,0.0020965000000000003,both,10,5,3290,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs8_chunk3265_q1_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,8,3265,50,1,8,3,8163,122,8285,56.922308164983406,145.5492629706228,0.0216275,0.0026104405552202776,0.0027034375,0.0027034375,0.020407500000000002,0.00122,0.02371762840207642,0.0028627191794902136,0.0029647035502595523,0.0029647035502595523,0.015811752268050944,-0.0020901284020764174,0.9118744772182437,0.0216275,0.0026104405552202776,0.0027034375,0.0027034375,both,11,8,3265,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs8_chunk2385_q2_gengpt_oss_120b_embqwen3_embedding_8b_fp16,gpt-oss:120b,qwen3-embedding:8b-fp16,8,2385,50,2,16,3,12373,338,12711,231.62343395997596,54.877866987311975,0.034312499999999996,0.0026994335614821804,0.0042890624999999995,0.0021445312499999997,0.030932499999999998,0.00338,0.09650976414998999,0.007592617744472504,0.012063720518748749,0.006031860259374374,0.06433984276666,-0.062197264149989995,0.3555339742274518,0.034312499999999996,0.0026994335614821804,0.0042890624999999995,0.0021445312499999997,both,12,8,2385,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs7_chunk2774_q3_genqwen3_latest_embqwen3_embedding_8b_fp16,qwen3:latest,qwen3-embedding:8b-fp16,7,2774,50,3,21,3,14487,399,14886,257.9049320350605,57.718942722570134,0.0402075,0.002701027811366384,0.005743928571428572,0.0019146428571428572,0.0362175,0.0039900000000000005,0.10746038834794186,0.0072188894496803616,0.01535148404970598,0.005117161349901993,0.0716402588986279,-0.06725288834794185,0.3741611268871808,0.0402075,0.002701027811366384,0.005743928571428572,0.0019146428571428572,both,13,7,2774,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs1_chunk2086_q4_gengemma3_1b_embsnowflake_arctic_embed2_568m,gemma3:1b,snowflake-arctic-embed2:568m,1,2086,50,4,4,3,2683,40,2723,5.213021215997287,522.3458503571563,0.0071075,0.002610172603745869,0.0071075,0.001776875,0.0067075,0.0004,0.002172092173332203,0.0007976835010401038,0.002172092173332203,0.0005430230433330507,0.0014480614488881353,0.004935407826667798,3.2721907878782126,0.0071075,0.002610172603745869,0.0071075,0.001776875,both,14,1,2086,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs9_chunk3977_q3_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,9,3977,50,3,27,3,18658,330,18988,77.9143471999705,243.70351138624682,0.049945,0.0026303454813566465,0.0055494444444444445,0.001849814814814815,0.046645000000000006,0.0033000000000000004,0.03246431133332105,0.001709727792991418,0.0036071457037023386,0.001202381901234113,0.02164287422221403,0.017480688666678956,1.5384586319173494,0.049945,0.0026303454813566465,0.0055494444444444445,0.001849814814814815,both,15,9,3977,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs3_chunk2476_q3_gengemma3_1b_embqwen3_embedding_8b_fp16,gemma3:1b,qwen3-embedding:8b-fp16,3,2476,50,3,8,3,5865,103,5968,13.33530104001693,447.5339538335929,0.0156925,0.0026294403485254696,0.005230833333333334,0.0019615625,0.0146625,0.0010299999999999999,0.005556375433340387,0.0009310280551843811,0.0018521251444467955,0.0006945469291675483,0.0037042502888935914,0.010136124566659615,2.824233205308442,0.0156925,0.0026294403485254696,0.005230833333333334,0.0019615625,both,16,3,2476,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs1_chunk2653_q3_genqwen3_latest_embnomic_embed_text_137m_v1.5_fp16,qwen3:latest,nomic-embed-text:137m-v1.5-fp16,1,2653,50,3,3,3,2140,39,2179,9.184459689000505,237.2485779005176,0.00574,0.0026342358880220287,0.00574,0.0019133333333333335,0.005350000000000001,0.00039,0.00382685820375021,0.0017562451600505783,0.00382685820375021,0.00127561940125007,0.00255123880250014,0.0019131417962497902,1.4999249238905603,0.00574,0.0026342358880220287,0.00574,0.0019133333333333335,both,17,1,2653,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk3023_q4_genqwen3_latest_embnomic_embed_text_137m_v1.5_fp16,qwen3:latest,nomic-embed-text:137m-v1.5-fp16,4,3023,50,4,16,3,10607,252,10859,123.71428290201584,87.77482878513342,0.0290375,0.0026740491757988763,0.007259375,0.00181484375,0.0265175,0.00252,0.05154761787583993,0.0047469949236430544,0.012886904468959983,0.0032217261172399958,0.03436507858389329,-0.02251011787583993,0.5633141005650565,0.0290375,0.0026740491757988763,0.007259375,0.00181484375,both,18,4,3023,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk3516_q3_gengemma3_27b_embqwen3_embedding_8b_fp16,gemma3:27b,qwen3-embedding:8b-fp16,4,3516,50,3,12,3,8460,156,8616,58.96241819199349,146.12697823797814,0.02271,0.0026357938718662953,0.0056775,0.0018925,0.021150000000000002,0.00156,0.024567674246663954,0.0028514013749609975,0.006141918561665989,0.002047306187221996,0.01637844949777597,-0.0018576742466639533,0.9243854250096056,0.02271,0.0026357938718662953,0.0056775,0.0018925,both,19,4,3516,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs7_chunk3313_q4_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,7,3313,50,4,28,3,18165,384,18549,111.635953436009,166.15614798894066,0.049252500000000005,0.0026552644347404173,0.007036071428571429,0.0017590178571428572,0.0454125,0.00384,0.046514980598337086,0.0025076813088757933,0.00664499722833387,0.0016612493070834674,0.031009987065558058,0.002737519401662919,1.0588524248843991,0.049252500000000005,0.0026552644347404173,0.007036071428571429,0.0017590178571428572,both,20,7,3313,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk2156_q1_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,4,2156,50,1,3,3,3627,42,3669,14.018052187995636,261.73393783923484,0.0094875,0.0025858544562551104,0.002371875,0.0031625,0.0090675,0.00042,0.005840855078331516,0.001591947418460484,0.001460213769582879,0.001946951692777172,0.0038939033855543434,0.003646644921668484,1.62433408683548,0.0094875,0.0025858544562551104,0.002371875,0.0031625,both,21,4,2156,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk3158_q4_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,4,3158,50,4,16,3,10607,184,10791,50.59414940897841,213.28553056146518,0.0283575,0.0026278843480678346,0.007089375,0.00177234375,0.0265175,0.00184,0.02108089558707434,0.00195356274553557,0.005270223896768585,0.0013175559741921462,0.014053930391382892,0.007276604412925661,1.3451752978363634,0.0283575,0.0026278843480678346,0.007089375,0.00177234375,both,22,4,3158,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk2132_q2_gengemma3_12b_embembeddinggemma,gemma3:12b,embeddinggemma,4,2132,50,2,8,3,6313,104,6417,19.862844475981547,323.06551097248604,0.016822499999999997,0.002621552127162225,0.004205624999999999,0.0021028124999999996,0.015782499999999998,0.00104,0.008276185198325644,0.0012897280969807767,0.002069046299581411,0.0010345231497907055,0.0055174567988837625,0.008546314801674353,2.0326393860064127,0.016822499999999997,0.002621552127162225,0.004205624999999999,0.0021028124999999996,both,23,4,2132,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk3294_q1_gengpt_oss_120b_embembeddinggemma,gpt-oss:120b,embeddinggemma,6,3294,50,1,6,3,6131,116,6247,126.88172164501157,49.23483003704659,0.016487500000000002,0.0026392668480870823,0.002747916666666667,0.002747916666666667,0.0153275,0.00116,0.05286738401875482,0.008462843607932579,0.00881123066979247,0.00881123066979247,0.03524492267916988,-0.03637988401875482,0.31186525125114994,0.016487500000000002,0.0026392668480870823,0.002747916666666667,0.002747916666666667,both,24,6,3294,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs4_chunk2047_q3_gengemma3_1b_embembeddinggemma,gemma3:1b,embeddinggemma,4,2047,50,3,12,3,8460,168,8628,16.26592174299003,530.4341270250071,0.022830000000000003,0.0026460361613351883,0.005707500000000001,0.0019025000000000003,0.021150000000000002,0.00168,0.006777467392912513,0.000785520096535989,0.0016943668482281282,0.0005647889494093761,0.004518311595275009,0.01605253260708749,3.3685149151546354,0.022830000000000003,0.0026460361613351883,0.005707500000000001,0.0019025000000000003,both,25,4,2047,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs2_chunk3641_q4_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,2,3641,50,4,8,3,5366,76,5442,13.097436680996907,415.50114977045905,0.014175,0.0026047409040793825,0.0070875,0.001771875,0.013415,0.00076,0.005457265283748711,0.001002805087054155,0.0027286326418743557,0.0006821581604685889,0.0036381768558324742,0.008717734716251289,2.5974548171979084,0.014175,0.0026047409040793825,0.0070875,0.001771875,both,26,2,3641,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs7_chunk2910_q1_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,7,2910,50,1,7,3,7131,95,7226,46.91441163000127,154.02516516649757,0.0187775,0.0025986022695820648,0.0026825,0.0026825,0.0178275,0.00095,0.019547671512500527,0.0027051856507750525,0.00279252450178579,0.00279252450178579,0.013031781008333685,-0.0007701715125005282,0.9606003450585912,0.0187775,0.0025986022695820648,0.0026825,0.0026825,both,27,7,2910,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs3_chunk3255_q3_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,3,3255,50,3,9,3,6404,87,6491,18.274298884003656,355.1983056204621,0.01688,0.002600523802187644,0.005626666666666666,0.0018755555555555554,0.01601,0.00087,0.0076142912016681896,0.0011730536437633938,0.00253809706722273,0.00084603235574091,0.00507619413444546,0.00926570879833181,2.2168839558305593,0.01688,0.002600523802187644,0.005626666666666666,0.0018755555555555554,both,28,3,3255,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs10_chunk3007_q3_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,10,3007,50,3,30,3,20597,414,21011,129.10714376103715,162.7408010736339,0.0556325,0.002647779734424825,0.0055632500000000005,0.0018544166666666668,0.051492500000000004,0.00414,0.05379464323376548,0.0025603085637887525,0.005379464323376548,0.0017931547744588494,0.03586309548917699,0.001837856766234519,1.034164308112391,0.0556325,0.002647779734424825,0.0055632500000000005,0.0018544166666666668,both,29,10,3007,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk2431_q1_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,6,2431,50,1,6,3,6131,100,6231,39.12947640901257,159.24056674995103,0.0163275,0.002620365912373616,0.00272125,0.00272125,0.0153275,0.001,0.016303948503755238,0.00261658618259593,0.002717324750625873,0.002717324750625873,0.010869299002503491,2.355149624476416e-05,1.0014445271487051,0.0163275,0.002620365912373616,0.00272125,0.00272125,both,30,6,2431,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs2_chunk3017_q3_gengemma3_4b_embqwen3_embedding_8b_fp16,gemma3:4b,qwen3-embedding:8b-fp16,2,3017,50,3,6,3,4280,60,4340,9.905276015982963,438.15033452849366,0.011300000000000001,0.0026036866359447006,0.0056500000000000005,0.0018833333333333334,0.010700000000000001,0.0006,0.004127198339992901,0.000950967359445369,0.0020635991699964507,0.0006878663899988169,0.0027514655599952674,0.0071728016600071,2.7379348093116933,0.011300000000000001,0.0026036866359447006,0.0056500000000000005,0.0018833333333333334,both,31,2,3017,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs5_chunk2671_q2_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,5,2671,50,2,10,3,7778,134,7912,38.656957971979864,204.67208013974974,0.020785,0.002627022244691608,0.004157,0.0020785,0.019445,0.00134,0.016107065821658276,0.002035776772201501,0.0032214131643316553,0.0016107065821658276,0.010738043881105518,0.004677934178341725,1.2904274577466224,0.020785,0.002627022244691608,0.004157,0.0020785,both,32,5,2671,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk3392_q1_genqwen3_latest_embqwen3_embedding_8b_fp16,qwen3:latest,qwen3-embedding:8b-fp16,6,3392,50,1,6,3,6131,103,6234,293.6124944789917,21.232066472723112,0.0163575,0.002623917228103946,0.00272625,0.00272625,0.0153275,0.0010299999999999999,0.12233853936624654,0.019624404774822996,0.02038975656104109,0.02038975656104109,0.08155902624416436,-0.10598103936624655,0.13370684401446326,0.0163575,0.002623917228103946,0.00272625,0.00272625,both,33,6,3392,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs9_chunk3595_q1_gengpt_oss_20b_embembeddinggemma,gpt-oss:20b,embeddinggemma,9,3595,50,1,9,3,9184,154,9338,117.8429167100112,79.24108008102877,0.024499999999999997,0.002623688155922039,0.002722222222222222,0.002722222222222222,0.022959999999999998,0.00154,0.049101215295838,0.005258215388288498,0.005455690588426444,0.005455690588426444,0.03273414353055867,-0.024601215295838,0.4989693198505559,0.024499999999999997,0.002623688155922039,0.002722222222222222,0.002722222222222222,both,34,9,3595,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs10_chunk3826_q2_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,10,3826,50,2,20,3,15367,300,15667,34.45040836601402,454.76964550167116,0.0414175,0.002643613965660305,0.0041417500000000005,0.0020708750000000002,0.0384175,0.003,0.014354336819172506,0.0009162147711222637,0.0014354336819172506,0.0007177168409586253,0.009569557879448338,0.027063163180827497,2.88536492641585,0.0414175,0.002643613965660305,0.0041417500000000005,0.0020708750000000002,both,35,10,3826,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs5_chunk3901_q3_gengemma3_27b_embembeddinggemma,gemma3:27b,embeddinggemma,5,3901,50,3,15,3,10424,216,10640,79.9430409190245,133.09476194153555,0.02822,0.0026522556390977444,0.005644,0.0018813333333333332,0.02606,0.00216,0.03330960038292687,0.003130601539748766,0.006661920076585374,0.002220640025528458,0.022206400255284583,-0.005089600382926874,0.8472031989451427,0.02822,0.0026522556390977444,0.005644,0.0018813333333333332,both,36,5,3901,3
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs5_chunk2116_q1_gengemma3_12b_embsnowflake_arctic_embed2_568m,gemma3:12b,snowflake-arctic-embed2:568m,5,2116,50,1,5,3,5132,66,5198,17.56579004600644,295.9160952274821,0.013489999999999999,0.002595228934205463,0.002698,0.002698,0.01283,0.00066,0.007319079185836018,0.001408056788348599,0.0014638158371672034,0.0014638158371672034,0.004879386123890678,0.006170920814163981,1.843128029835506,0.013489999999999999,0.002595228934205463,0.002698,0.002698,both,37,5,2116,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs2_chunk2538_q2_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,2,2538,50,2,4,3,3194,56,3250,17.380792157986434,186.98802508300133,0.008545,0.002629230769230769,0.0042725,0.00213625,0.007985,0.0005600000000000001,0.007241996732494347,0.0022283066869213373,0.0036209983662471735,0.0018104991831235867,0.004827997821662898,0.0013030032675056535,1.1799232056622129,0.008545,0.002629230769230769,0.0042725,0.00213625,both,38,2,2538,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs9_chunk3044_q1_gengpt_oss_20b_embembeddinggemma,gpt-oss:20b,embeddinggemma,9,3044,50,1,9,3,9184,150,9334,102.97206263200496,90.64594571983334,0.02446,0.002620527105206771,0.0027177777777777777,0.0027177777777777777,0.022959999999999998,0.0015,0.042905026096668734,0.004596638750446618,0.004767225121852081,0.004767225121852081,0.02860335073111249,-0.018445026096668735,0.5700963785662199,0.02446,0.002620527105206771,0.0027177777777777777,0.0027177777777777777,both,39,9,3044,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs7_chunk3780_q1_gengemma3_12b_embembeddinggemma,gemma3:12b,embeddinggemma,7,3780,50,1,7,3,7131,105,7236,22.309763769997517,324.3422958037357,0.0188775,0.002608830845771144,0.002696785714285714,0.002696785714285714,0.0178275,0.00105,0.009295734904165633,0.0012846510370599271,0.001327962129166519,0.001327962129166519,0.006197156602777088,0.009581765095834366,2.0307700461144345,0.0188775,0.002608830845771144,0.002696785714285714,0.002696785714285714,both,40,7,3780,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk3139_q4_gengpt_oss_20b_embsnowflake_arctic_embed2_568m,gpt-oss:20b,snowflake-arctic-embed2:568m,6,3139,50,4,24,3,15617,484,16101,97.36444214000949,165.368379319083,0.0438825,0.0027254518352897335,0.00731375,0.0018284375,0.0390425,0.00484,0.04056851755833729,0.002519627200691714,0.0067614195930562155,0.0016903548982640539,0.02704567837222486,0.0033139824416627064,1.0816885269938006,0.0438825,0.0027254518352897335,0.00731375,0.0018284375,both,41,6,3139,4
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs10_chunk3864_q1_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,10,3864,50,1,10,3,10137,141,10278,17.32510857001762,593.2430355897935,0.0267525,0.0026028896672504374,0.0026752499999999997,0.0026752499999999997,0.0253425,0.0014099999999999998,0.007218795237507342,0.0007023540803178966,0.0007218795237507342,0.0007218795237507342,0.004812530158338228,0.019533704762492658,3.7059508020118974,0.0267525,0.0026028896672504374,0.0026752499999999997,0.0026752499999999997,both,42,10,3864,1
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs5_chunk2629_q2_gengpt_oss_20b_embqwen3_embedding_8b_fp16,gpt-oss:20b,qwen3-embedding:8b-fp16,5,2629,50,2,10,3,7778,178,7956,87.73790344600275,90.6791670135636,0.021225,0.0026677978883861237,0.0042450000000000005,0.0021225000000000003,0.019445,0.00178,0.03655745976916781,0.004594954722117624,0.007311491953833562,0.003655745976916781,0.024371639846111876,-0.015332459769167812,0.5805928566705543,0.021225,0.0026677978883861237,0.0042450000000000005,0.0021225000000000003,both,43,5,2629,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk3365_q2_gengpt_oss_20b_embnomic_embed_text_137m_v1.5_fp16,gpt-oss:20b,nomic-embed-text:137m-v1.5-fp16,6,3365,50,2,12,3,9293,248,9541,107.62877920700703,88.64729369130339,0.0257125,0.002694948118645844,0.0042854166666666665,0.0021427083333333333,0.0232325,0.00248,0.04484532466958626,0.004700275093762316,0.007474220778264377,0.0037371103891321884,0.029896883113057507,-0.01913282466958626,0.5733596576554169,0.0257125,0.002694948118645844,0.0042854166666666665,0.0021427083333333333,both,44,6,3365,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs2_chunk2520_q2_gengemma3_4b_embembeddinggemma,gemma3:4b,embeddinggemma,2,2520,50,2,4,3,3194,60,3254,9.295846373017412,350.048814215048,0.008585,0.0026382913337430853,0.0042925,0.00214625,0.007985,0.0006,0.003873269322090588,0.0011903101788846306,0.001936634661045294,0.000968317330522647,0.002582179548060392,0.0047117306779094125,2.2164738070334513,0.008585,0.0026382913337430853,0.0042925,0.00214625,both,45,2,2520,2
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,nolh_docs6_chunk2166_q2_gengemma3_4b_embembeddinggemma,gemma3:4b,embeddinggemma,6,2166,50,2,12,3,9293,154,9447,21.899185017988202,431.3859165188176,0.0247725,0.002622261035249285,0.00412875,0.002064375,0.0232325,0.00154,0.00912466042416175,0.0009658791599620781,0.0015207767373602917,0.0007603883686801458,0.006083106949441168,0.01564783957583825,2.7148955521022318,0.0247725,0.002622261035249285,0.00412875,0.002064375,both,46,6,2166,2
