export_timestamp,export_timestamp_readable,parameter,num_docs,chunk_size,num_questions_per_doc,total_tokens,total_runtime_seconds,tokens_per_second,cost_api_total,cost_local_total,cost_difference,cost_ratio
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,num_docs,1.0,-0.03763321177809961,-0.07366947050449393,0.839369393090893,0.5104096034603435,-0.1547536139620007,0.8374318973602944,0.5104096034603437,-0.18965363328200077,-0.1498590455079504
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,chunk_size,-0.03763321177809961,1.0,0.03723195431946664,-0.028171017000861557,-0.01387225813714502,-0.03125264932920042,-0.027515098103397476,-0.013872258137145063,0.003070218347576691,-0.03189719548036418
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,num_questions_per_doc,-0.07366947050449393,0.03723195431946664,1.0,0.428794953965254,-0.10576465429521496,0.28870341977368597,0.4303594671785587,-0.10576465429521506,0.3040194864313611,0.2927867456630894
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,total_tokens,0.839369393090893,-0.028171017000861557,0.428794953965254,1.0,0.3921952709297435,-0.00431851509924002,0.9997777094144625,0.3921952709297432,0.010459402070382906,0.002370732076530214
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,total_runtime_seconds,0.5104096034603435,-0.01387225813714502,-0.10576465429521496,0.3921952709297435,1.0,-0.6242941897741698,0.3994324773493381,1.0000000000000002,-0.9156958523842854,-0.6222323835850294
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,tokens_per_second,-0.1547536139620007,-0.03125264932920042,0.28870341977368597,-0.00431851509924002,-0.6242941897741698,1.0,-0.013011163051751993,-0.6242941897741698,0.67527094060894,0.999921944139383
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,cost_api_total,0.8374318973602944,-0.027515098103397476,0.4303594671785587,0.9997777094144625,0.3994324773493381,-0.013011163051751993,1.0,0.3994324773493383,0.0026625653858154447,-0.006241128737547198
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,cost_local_total,0.5104096034603437,-0.013872258137145063,-0.10576465429521506,0.3921952709297432,1.0000000000000002,-0.6242941897741698,0.3994324773493383,1.0,-0.9156958523842846,-0.6222323835850289
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,cost_difference,-0.18965363328200077,0.003070218347576691,0.3040194864313611,0.010459402070382906,-0.9156958523842854,0.67527094060894,0.0026625653858154447,-0.9156958523842846,1.0,0.6759896526832043
2025-11-24T04:13:24.925505,2025-11-24 04:13:24,cost_ratio,-0.1498590455079504,-0.03189719548036418,0.2927867456630894,0.002370732076530214,-0.6222323835850294,0.999921944139383,-0.006241128737547198,-0.6222323835850289,0.6759896526832043,1.0
