gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,export_timestamp,export_timestamp_readable
gemma3:12b,embeddinggemma,0.0007492798735991269,0.4999999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0007642654710711095,0.5099999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.000779251068543092,0.5199999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0007942366660150746,0.5299999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008092222634870572,0.5399999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008242078609590397,0.5499999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008391934584310221,0.5599999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008541790559030046,0.5699999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008691646533749872,0.5799999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008841502508469698,0.5899999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0008991358483189524,0.5999999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0009141214457909349,0.6099999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0009291070432629175,0.6199999999999998,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0009440926407348998,0.6299999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0009590782382068824,0.6399999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.000974063835678865,0.6499999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0009890494331508475,0.6599999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010040350306228301,0.6699999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010190206280948127,0.6799999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010340062255667951,0.6899999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010489918230387775,0.6999999999999996,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010639774205107601,0.7099999999999996,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010789630179827427,0.7199999999999996,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0010939486154547253,0.7299999999999996,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.001108934212926708,0.7399999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0011239198103986903,0.7499999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.001138905407870673,0.7599999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0011538910053426556,0.7699999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0011688766028146382,0.7799999999999997,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
