gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,api_cost,local_cost,export_timestamp,export_timestamp_readable
gemma3:12b,embeddinggemma,0.0018000000000000002,1.1999999999999995,1.605939484059047e-05,0.0167256,0.01670954060515941,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0019000000000000002,1.2699999999999996,-2.946380712704269e-05,0.017654800000000002,0.017684263807127044,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002,1.3299999999999994,6.425916261498799e-05,0.018584,0.018519740837385015,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002,1.3399999999999994,-7.498700909467412e-05,0.018584,0.018658987009094675,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0021,1.3999999999999995,1.8735960647351356e-05,0.019513199999999998,0.01949446403935265,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0022,1.4699999999999993,-2.67872413202766e-05,0.0204424,0.02046918724132028,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0023,1.5299999999999994,6.69357284217506e-05,0.021371599999999998,0.02130466427157825,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0023,1.5399999999999994,-7.231044328791236e-05,0.021371599999999998,0.021443910443287913,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0024,1.5999999999999994,2.1412526454114844e-05,0.0223008,0.022279387473545884,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0025,1.6699999999999993,-2.4110675513513112e-05,0.02323,0.023254110675513515,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026,1.7299999999999993,6.961229422851583e-05,0.0241592,0.024089587705771486,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026,1.7399999999999993,-6.96338774811454e-05,0.0241592,0.02422883387748115,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0027,1.7999999999999992,2.4089092260889608e-05,0.0250884,0.025064310907739116,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028,1.8699999999999992,-2.1434109706746154e-05,0.0260176,0.02603903410970675,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0029,1.9299999999999993,7.228886003527932e-05,0.026946799999999996,0.02687451113996472,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0029,1.939999999999999,-6.695731167437845e-05,0.026946799999999996,0.02701375731167438,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.003,1.9999999999999991,2.676565806765136e-05,0.027876,0.02784923434193235,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0031,2.069999999999999,-1.875754389998093e-05,0.0288052,0.02882395754389998,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0032,2.129999999999999,7.496542584204888e-05,0.0297344,0.029659434574157956,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0032,2.1399999999999992,-6.428074586761409e-05,0.0297344,0.02979868074586762,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0033,2.199999999999999,2.9442223874416584e-05,0.0306636,0.030634157776125586,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0034,2.269999999999999,-1.6080978093220913e-05,0.0315928,0.03160888097809322,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0035,2.329999999999999,7.76419916488089e-05,0.032522,0.032444358008351194,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0035,2.339999999999999,-6.160418006084887e-05,0.032522,0.03258360418006085,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0036,2.399999999999999,3.211878968117747e-05,0.0334512,0.03341908121031882,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0037,2.469999999999999,-1.3404412286451353e-05,0.0343804,0.034393804412286455,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0038,2.529999999999999,8.031855745557412e-05,0.0353096,0.035229281442544426,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0038,2.5399999999999987,-5.8927614254083646e-05,0.0353096,0.03536852761425408,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0039,2.5999999999999988,3.4795355487941826e-05,0.036238799999999995,0.03620400464451206,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.004,2.6699999999999986,-1.0727846479685263e-05,0.037168,0.03717872784647969,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0041,2.7299999999999986,8.299512326234888e-05,0.038097200000000005,0.03801420487673766,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0041,2.739999999999999,-5.6251048447321025e-05,0.038097200000000005,0.03815345104844733,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.004200000000000001,2.799999999999999,3.7471921294711386e-05,0.0390264,0.0389889280787053,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.004300000000000001,2.8699999999999988,-8.051280672917438e-06,0.03995560000000001,0.039963651280672925,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0044,2.929999999999999,8.56716890691063e-05,0.0408848,0.040799128310930896,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0044,2.9399999999999986,-5.35744826405532e-05,0.0408848,0.04093837448264056,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0045000000000000005,2.9999999999999987,4.0148487101477476e-05,0.041814000000000004,0.04177385151289853,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0045000000000000005,3.0099999999999985,-9.909768460818202e-05,0.041814000000000004,0.041913097684608186,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.004600000000000001,3.0699999999999985,-5.374714866149613e-06,0.04274320000000001,0.04274857471486616,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0047,3.1299999999999986,8.834825487587239e-05,0.0436724,0.04358405174512413,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0047,3.1399999999999983,-5.089791683378364e-05,0.0436724,0.04372329791683379,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0048000000000000004,3.1999999999999984,4.28250529082453e-05,0.044601600000000005,0.04455877494709176,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0048000000000000004,3.2099999999999986,-9.642111880142114e-05,0.044601600000000005,0.044698021118801425,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.004900000000000001,3.2699999999999987,-2.6981490593904617e-06,0.0455308,0.045533498149059395,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005,3.3299999999999983,9.102482068264021e-05,0.04646,0.046368975179317366,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005,3.3399999999999985,-4.8221351027026224e-05,0.04646,0.04650822135102703,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0051,3.3999999999999986,4.550161871500445e-05,0.0473892,0.047343698381285,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0051,3.4099999999999984,-9.374455299465505e-05,0.0473892,0.047482944552994656,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005200000000000001,3.4699999999999984,-2.1583252622636717e-08,0.048318400000000004,0.048318421583252634,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005300000000000001,3.5299999999999985,9.37013864894063e-05,0.04924760000000001,0.049153898613510605,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005300000000000001,3.5399999999999983,-4.5544785220249726e-05,0.04924760000000001,0.04929314478522026,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0054,3.5999999999999983,4.8178184521779216e-05,0.0501768,0.05012862181547823,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0054,3.6099999999999985,-9.106798718788722e-05,0.0501768,0.0502678679871879,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0055000000000000005,3.669999999999998,2.6549825541503924e-06,0.051106000000000006,0.051103345017445866,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005600000000000001,3.729999999999998,9.637795229617933e-05,0.052035200000000004,0.051938822047703836,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005600000000000001,3.7399999999999984,-4.2868219413483635e-05,0.052035200000000004,0.0520780682194135,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0057,3.799999999999998,5.085475032854184e-05,0.0529644,0.05291354524967146,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0057,3.8099999999999983,-8.839142138112113e-05,0.0529644,0.05305279142138113,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0058000000000000005,3.8699999999999983,5.331548360907809e-06,0.0538936,0.053888268451639104,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005900000000000001,3.9299999999999984,9.905451810294369e-05,0.054822800000000005,0.054723745481897075,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.005900000000000001,3.939999999999998,-4.019165360672275e-05,0.054822800000000005,0.05486299165360673,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006,3.9999999999999982,5.353131613530272e-05,0.055752,0.0556984686838647,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006,4.009999999999998,-8.571485557435678e-05,0.055752,0.055837714855574365,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0061,4.069999999999998,8.008114167682573e-06,0.0566812,0.05667319188583233,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006200000000000001,4.139999999999998,-3.751508779995319e-05,0.057610400000000006,0.05764791508779996,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006300000000000001,4.1999999999999975,5.620788194208269e-05,0.058539600000000004,0.058483392118057934,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006300000000000001,4.209999999999997,-8.303828976757334e-05,0.058539600000000004,0.05862263828976759,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0064,4.269999999999998,1.0684679974441724e-05,0.0594688,0.05945811532002557,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006500000000000001,4.339999999999997,-3.4838521993181895e-05,0.06039800000000001,0.060432838521993194,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006600000000000001,4.399999999999998,5.888444774884184e-05,0.061327200000000005,0.06126831555225117,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006600000000000001,4.4099999999999975,-8.036172396081419e-05,0.061327200000000005,0.06140756172396083,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0067,4.469999999999997,1.3361245781213019e-05,0.0622564,0.06224303875421879,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0068000000000000005,4.539999999999997,-3.2161956186422744e-05,0.06318560000000001,0.06321776195618643,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006900000000000001,4.599999999999997,6.156101355561314e-05,0.0641148,0.0640532389864444,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.006900000000000001,4.609999999999998,-7.768515815405677e-05,0.0641148,0.06419248515815407,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.007000000000000001,4.669999999999997,1.6037811587980844e-05,0.065044,0.06502796218841203,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0071,4.7399999999999975,-2.9485390379661858e-05,0.0659732,0.06600268539037966,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.007200000000000001,4.799999999999997,6.423757936237229e-05,0.0669024,0.06683816242063764,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.007200000000000001,4.809999999999997,-7.500859234728374e-05,0.0669024,0.0669774085923473,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.007300000000000001,4.869999999999997,1.8714377394739995e-05,0.0678316,0.06781288562260528,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0074,4.939999999999997,-2.6808824572892298e-05,0.0687608,0.0687876088245729,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.007500000000000001,4.999999999999997,6.691414516913144e-05,0.06969,0.06962308585483087,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.00030000000000000003,0.1,-7.778052355554435e-05,0.001902,0.0019797805235555444,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0004,0.13,-3.771468062220779e-05,0.002536,0.002573714680622208,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0005,0.15999999999999998,2.3511623111296433e-06,0.00317,0.003167648837688871,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0006000000000000001,0.18999999999999995,4.2417005244467076e-05,0.003804,0.0037615829947555334,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0007000000000000001,0.21999999999999995,8.248284817780386e-05,0.004438000000000001,0.004355517151822197,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0008,0.2599999999999999,-7.542936124441319e-05,0.005072,0.005147429361244414,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0009000000000000001,0.2899999999999999,-3.5363518311076845e-05,0.005706,0.005741363518311077,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.001,0.3199999999999999,4.70232462225972e-06,0.00634,0.00633529767537774,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0011,0.34999999999999987,4.4768167555597586e-05,0.006974,0.0069292318324444034,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0012000000000000001,0.3799999999999999,8.483401048893415e-05,0.007608,0.007523165989511067,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0013000000000000002,0.4199999999999998,-7.30781989332816e-05,0.008242000000000001,0.008315078198933283,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0014000000000000002,0.44999999999999984,-3.3012355999946334e-05,0.008876000000000002,0.008909012355999947,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0015,0.47999999999999976,7.053486933391098e-06,0.00951,0.009502946513066608,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0016,0.5099999999999998,4.71193298667281e-05,0.010144,0.010096880670133273,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0017000000000000001,0.5399999999999998,8.718517280006423e-05,0.010778000000000001,0.010690814827199937,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0018000000000000002,0.5799999999999997,-7.072703662215109e-05,0.011412,0.011482727036622153,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0019000000000000002,0.6099999999999998,-3.066119368881452e-05,0.012046000000000001,0.012076661193688817,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.002,0.6399999999999997,9.404649244522043e-06,0.01268,0.012670595350755478,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0021,0.6699999999999997,4.947049217785861e-05,0.013314,0.013264529507822143,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0022,0.6999999999999996,8.953633511119777e-05,0.013948,0.013858463664888803,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0023,0.7399999999999997,-6.837587431102188e-05,0.014582,0.014650375874311023,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0024,0.7699999999999997,-2.8310031377687048e-05,0.015215999999999999,0.015244310031377686,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0025,0.7999999999999996,1.175581155565212e-05,0.01585,0.015838244188444348,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0026,0.8299999999999996,5.1821654488988685e-05,0.016484,0.01643217834551101,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0027,0.8599999999999995,9.188749742232785e-05,0.017118,0.017026112502577673,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0028,0.8999999999999996,-6.602471199989267e-05,0.017752,0.01781802471199989,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0029,0.9299999999999996,-2.5958869066557838e-05,0.018386,0.018411958869066557,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.003,0.9599999999999995,1.4106973866782196e-05,0.01902,0.019005893026133217,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0031,0.9899999999999995,5.417281680011703e-05,0.019653999999999998,0.019599827183199883,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0032,1.0199999999999996,9.42386597334562e-05,0.020288,0.020193761340266545,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0033,1.0599999999999996,-6.367354968876346e-05,0.020922,0.020985673549688763,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0034,1.0899999999999996,-2.360770675542863e-05,0.021556,0.02157960770675543,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0035,1.1199999999999997,1.6458136177907937e-05,0.02219,0.02217354186382209,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0036,1.1499999999999995,5.6523979111249706e-05,0.022824,0.02276747602088875,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0037,1.1799999999999995,9.6589822044588e-05,0.023458,0.023361410177955413,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0038,1.2199999999999995,-6.132238737763251e-05,0.024092,0.024153322387377635,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0039,1.2499999999999996,-2.125654444429942e-05,0.024725999999999998,0.024747256544444297,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.004,1.2799999999999996,1.880929848903888e-05,0.02536,0.02534119070151096,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0041,1.3099999999999994,5.887514142238065e-05,0.025994000000000003,0.02593512485857762,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.004200000000000001,1.3399999999999994,9.894098435572242e-05,0.026628000000000002,0.026529059015644285,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.004200000000000001,1.3499999999999994,-9.903706799983467e-05,0.026628000000000002,0.02672703706799984,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.004300000000000001,1.3799999999999994,-5.89712250664981e-05,0.027262000000000005,0.027320971225066503,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0044,1.4099999999999995,-1.890538213316327e-05,0.027896,0.027914905382133166,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0045000000000000005,1.4399999999999995,2.1160460800173295e-05,0.028530000000000003,0.02850883953919983,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.004600000000000001,1.4699999999999993,6.12263037335168e-05,0.029164000000000006,0.02910277369626649,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0047,1.5099999999999993,-9.668590568870546e-05,0.029798,0.02989468590568871,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,qwen3-embedding:8b-fp16,0.0048000000000000004,1.5399999999999994,-5.6620062755367156e-05,0.030432,0.03048862006275537,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
