gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,export_timestamp,export_timestamp_readable
gemma3:12b,embeddinggemma,0.0006199283099051731,0.7399999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006283057194984863,0.7499999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006366831290917994,0.7599999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006450605386851126,0.7699999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006534379482784257,0.7799999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006618153578717388,0.7899999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.000670192767465052,0.7999999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006785701770583651,0.8099999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006869475866516783,0.8199999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0006953249962449914,0.8299999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007037024058383046,0.8399999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007120798154316179,0.8499999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007204572250249308,0.8599999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007288346346182441,0.8699999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007372120442115572,0.8799999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007455894538048704,0.8899999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007539668633981836,0.8999999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007623442729914967,0.9099999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007707216825848099,0.9199999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.000779099092178123,0.9299999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007874765017714362,0.9399999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0007958539113647493,0.9499999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008042313209580624,0.9599999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008126087305513756,0.9699999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008209861401446887,0.9799999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008293635497380019,0.9899999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.000837740959331315,0.9999999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008461183689246282,1.0099999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008544957785179413,1.0199999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008628731881112546,1.0299999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008712505977045677,1.0399999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008796280072978809,1.0499999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.000888005416891194,1.0599999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0008963828264845072,1.0699999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009047602360778203,1.0799999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009131376456711335,1.0899999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009215150552644466,1.0999999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009298924648577598,1.1099999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009382698744510729,1.1199999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009466472840443861,1.1299999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009550246936376993,1.1399999999999997,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009634021032310123,1.1499999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009717795128243254,1.1599999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009801569224176386,1.1699999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009885343320109518,1.1799999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0009969117416042648,1.1899999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001005289151197578,1.1999999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010136665607908912,1.2099999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010220439703842045,1.2199999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010304213799775174,1.2299999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010387987895708307,1.2399999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010471761991641439,1.2499999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001055553608757457,1.2599999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010639310183507703,1.2699999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010723084279440835,1.2799999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010806858375373965,1.2899999999999996,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010890632471307095,1.2999999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0010974406567240227,1.3099999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001105818066317336,1.3199999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011141954759106491,1.3299999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011225728855039623,1.3399999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011309502950972753,1.3499999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011393277046905885,1.3599999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011477051142839017,1.3699999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011560825238772147,1.3799999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001164459933470528,1.3899999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011728373430638411,1.3999999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011812147526571544,1.4099999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011895921622504676,1.4199999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0011979695718437806,1.4299999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012063469814370938,1.4399999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001214724391030407,1.4499999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.00122310180062372,1.4599999999999995,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001231479210217033,1.4699999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012398566198103462,1.4799999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012482340294036594,1.4899999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012566114389969726,1.4999999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012649888485902856,1.5099999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012733662581835988,1.5199999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001281743667776912,1.5299999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012901210773702252,1.5399999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0012984984869635384,1.5499999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013068758965568514,1.5599999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013152533061501646,1.5699999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013236307157434778,1.5799999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001332008125336791,1.5899999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001340385534930104,1.5999999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013487629445234173,1.6099999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013571403541167302,1.6199999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013655177637100435,1.6299999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013738951733033567,1.6399999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013822725828966699,1.6499999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0013906499924899829,1.6599999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001399027402083296,1.6699999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014074048116766093,1.6799999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014157822212699225,1.6899999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014241596308632357,1.6999999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014325370404565487,1.7099999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001440914450049862,1.7199999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014492918596431751,1.7299999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014576692692364883,1.7399999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014660466788298013,1.7499999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014744240884231145,1.7599999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0014828014980164277,1.7699999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001491178907609741,1.7799999999999994,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001499556317203054,1.7899999999999991,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015079337267963672,1.7999999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015163111363896802,1.8099999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015246885459829934,1.8199999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015330659555763066,1.8299999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015414433651696198,1.8399999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015498207747629328,1.8499999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001558198184356246,1.8599999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015665755939495592,1.8699999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015749530035428724,1.8799999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015833304131361854,1.8899999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0015917078227294986,1.8999999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016000852323228118,1.9099999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001608462641916125,1.9199999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016168400515094382,1.9299999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016252174611027512,1.939999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016335948706960642,1.949999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016419722802893774,1.959999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016503496898826906,1.969999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016587270994760039,1.979999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001667104509069317,1.989999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.00167548191866263,1.9999999999999991,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001683859328255943,2.009999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0016922367378492565,2.019999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017006141474425695,2.029999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001708991557035883,2.039999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017173689666291959,2.049999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001725746376222509,2.059999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001734123785815822,2.069999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017425011954091355,2.079999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017508786050024483,2.089999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017592560145957617,2.099999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017676334241890747,2.109999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.001776010833782388,2.119999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017843882433757011,2.129999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0017927656529690143,2.1399999999999992,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0018011430625623273,2.149999999999999,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gemma3:12b,embeddinggemma,0.0018095204721556408,2.1599999999999993,0.0,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
