gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,api_cost,local_cost,export_timestamp,export_timestamp_readable
gpt-oss:20b,snowflake-arctic-embed2:568m,0.004,1.9099999999999993,7.20688795792215e-05,0.06347142857142858,0.06339935969184934,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0041,1.959999999999999,-8.145080159296936e-07,0.06505821428571429,0.06505902879373021,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.004200000000000001,2.009999999999999,-7.36978956110779e-05,0.06664500000000001,0.06671869789561108,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0045000000000000005,2.149999999999999,3.9585761979614044e-05,0.07140535714285716,0.07136577138087753,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.004600000000000001,2.199999999999999,-3.329762561553813e-05,0.07299214285714288,0.0730254404827584,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.004900000000000001,2.339999999999999,7.998603197515283e-05,0.07775250000000002,0.07767251396802485,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.005,2.389999999999999,7.102644379994702e-06,0.07933928571428572,0.07933218306990572,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0051,2.439999999999999,-6.578074321517533e-05,0.08092607142857144,0.0809918521717866,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0054,2.5799999999999987,4.750291437553349e-05,0.08568642857142858,0.08563892565705304,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0055000000000000005,2.629999999999999,-2.538047321962365e-05,0.0872732142857143,0.08729859475893392,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.005600000000000001,2.679999999999999,-9.826386081478376e-05,0.08886000000000002,0.08895826386081479,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0058000000000000005,2.7699999999999987,8.790318437107425e-05,0.09203357142857144,0.09194566824420035,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.005900000000000001,2.819999999999999,1.5019796775908193e-05,0.09362035714285716,0.09360533734608123,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.006,2.8699999999999988,-5.786359081925092e-05,0.09520714285714287,0.0952650064479621,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.006300000000000001,3.0099999999999985,5.542006677146383e-05,0.09996750000000001,0.09991207993322854,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0064,3.0599999999999987,-1.7463320823709167e-05,0.10155428571428572,0.10157174903510942,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.006500000000000001,3.1099999999999985,-9.034670841885936e-05,0.10314107142857144,0.10323141813699029,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0067,3.1999999999999984,9.582033676698973e-05,0.10631464285714287,0.10621882252037586,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0068000000000000005,3.2499999999999987,2.293694917182565e-05,0.10790142857142858,0.10787849162225674,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.006900000000000001,3.2999999999999985,-4.994643842331463e-05,0.1094882142857143,0.1095381607241376,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.007200000000000001,3.4399999999999986,6.333721916737137e-05,0.11424857142857145,0.11418523420940406,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.007300000000000001,3.4899999999999984,-9.546168427780808e-06,0.11583535714285717,0.11584490331128493,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0074,3.5399999999999983,-8.242955602293893e-05,0.11742214285714286,0.1175045724131658,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0077,3.6799999999999984,3.0854101567745086e-05,0.12218250000000001,0.12215164589843225,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0078000000000000005,3.729999999999998,-4.202928602739916e-05,0.12376928571428573,0.12381131500031312,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
