export_timestamp,export_timestamp_readable,experiment_name,gen_model,embed_model,num_docs,chunk_size,chunk_overlap,num_questions_per_doc,total_questions,concurrency,total_input_tokens,total_output_tokens,total_tokens,total_runtime_seconds,tokens_per_second,cost_api_total,cost_api_per_1k_tokens,cost_api_per_document,cost_api_per_question,cost_api_input,cost_api_output,cost_local_total,cost_local_per_1k_tokens,cost_local_per_document,cost_local_per_question,cost_local_runtime_hours,cost_difference,cost_ratio,total_cost,cost_per_1k_tokens,cost_per_document,cost_per_question,pricing_mode,nolh_sample_idx,nolh_num_docs,nolh_chunk_size,nolh_num_questions,num_docs_range,chunk_size_range
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs47_chunk3375_q3_gengemma3_1b_embnomic_embed_text_137m_v1.5_fp16,gemma3:1b,nomic-embed-text:137m-v1.5-fp16,47,3375,50,3,140,3,22821,0,22821,25.636570678922,890.1736619072489,0.057052500000000006,0.0025,0.0012138829787234043,0.00040751785714285716,0.057052500000000006,0.0,0.010681904449550833,0.0004680734608277829,0.00022727456275640072,7.629931749679167e-05,0.007121269633033889,0.04637059555044917,5.341041971443493,0.057052500000000006,0.0025,0.0012138829787234043,0.00040751785714285716,both,10,47,3375,3,41-50,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs32_chunk948_q9_gengpt_oss_20b_embqwen3_embedding_8b_fp16,gpt-oss:20b,qwen3-embedding:8b-fp16,32,948,50,9,288,3,15614,0,15614,298.40385119599523,52.3250619501708,0.039035,0.0025,0.00121984375,0.00013553819444444445,0.039035,0.0,0.12433493799833135,0.00796304201347069,0.003885466812447855,0.0004317185347164283,0.08288995866555424,-0.08529993799833135,0.3139503717010248,0.039035,0.0025,0.00121984375,0.00013553819444444445,both,11,32,948,9,31-40,501-1000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs38_chunk2568_q5_gengemma3_4b_embqwen3_embedding_8b_fp16,gemma3:4b,qwen3-embedding:8b-fp16,38,2568,50,5,190,3,18546,0,18546,86.6723005570384,213.97839772113832,0.046364999999999996,0.0024999999999999996,0.0012201315789473683,0.00024402631578947367,0.046364999999999996,0.0,0.03611345856543266,0.0019472370627322691,0.0009503541727745437,0.00019007083455490874,0.024075639043621776,0.010251541434567336,1.28387038632683,0.046364999999999996,0.0024999999999999996,0.0012201315789473683,0.00024402631578947367,both,12,38,2568,5,31-40,2001-3000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs31_chunk436_q2_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,31,436,43,2,62,3,15103,0,15103,120.3009364890313,125.5434948453377,0.0377575,0.0024999999999999996,0.001217983870967742,0.000608991935483871,0.0377575,0.0,0.05012539020376305,0.0033189028804716312,0.0016169480710891305,0.0008084740355445652,0.0334169268025087,-0.012367890203763048,0.7532609690720261,0.0377575,0.0024999999999999996,0.001217983870967742,0.000608991935483871,both,13,31,436,2,31-40,0-500
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs35_chunk579_q9_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,35,579,50,9,315,3,17064,0,17064,81.11865648897947,210.3585135475988,0.042660000000000003,0.0025,0.001218857142857143,0.00013542857142857144,0.042660000000000003,0.0,0.03379944020374145,0.001980745440913118,0.0009656982915354699,0.00010729981017060777,0.02253296013582763,0.008860559796258556,1.2621510812855927,0.042660000000000003,0.0025,0.001218857142857143,0.00013542857142857144,both,14,35,579,9,31-40,501-1000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs29_chunk2091_q2_gengemma3_12b_embembeddinggemma,gemma3:12b,embeddinggemma,29,2091,50,2,58,3,14137,0,14137,58.58206046295527,241.31961027454165,0.0353425,0.0024999999999999996,0.001218706896551724,0.000609353448275862,0.0353425,0.0,0.024409191859564694,0.001726617518537504,0.0008416962710194722,0.0004208481355097361,0.01627279457304313,0.010933308140435305,1.44791766164725,0.0353425,0.0024999999999999996,0.001218706896551724,0.000609353448275862,both,15,29,2091,2,21-30,2001-3000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs15_chunk1204_q8_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,15,1204,50,8,120,3,7322,0,7322,90.34482477202255,81.0450406924408,0.018305000000000002,0.0025,0.0012203333333333335,0.00015254166666666668,0.018305000000000002,0.0,0.03764367698834273,0.005141174131158526,0.002509578465889515,0.0003136973082361894,0.025095784658895153,-0.019338676988342726,0.48627024415464476,0.018305000000000002,0.0025,0.0012203333333333335,0.00015254166666666668,both,16,15,1204,8,11-20,1001-2000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs14_chunk2412_q6_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,14,2412,50,6,84,3,6825,0,6825,26.342106702941237,259.0908949297496,0.0170625,0.0025,0.00121875,0.00020312500000000002,0.0170625,0.0,0.010975877792892181,0.0016081872224017848,0.0007839912709208701,0.000130665211820145,0.007317251861928121,0.00608662220710782,1.5545453695784976,0.0170625,0.0025,0.00121875,0.00020312500000000002,both,17,14,2412,6,11-20,2001-3000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs24_chunk3788_q10_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,24,3788,50,10,240,3,11741,0,11741,309.4973536269972,37.935704012998194,0.0293525,0.0025,0.0012230208333333333,0.00012230208333333334,0.0293525,0.0,0.1289572306779155,0.010983496352773658,0.0053732179449131464,0.0005373217944913146,0.08597148711861034,-0.0996047306779155,0.22761422407798917,0.0293525,0.0025,0.0012230208333333333,0.00012230208333333334,both,18,24,3788,10,21-30,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs27_chunk2332_q1_genqwen3_latest_embqwen3_embedding_8b_fp16,qwen3:latest,qwen3-embedding:8b-fp16,27,2332,50,1,27,3,13124,0,13124,491.43756104707427,26.705325437554144,0.03281,0.0024999999999999996,0.0012151851851851852,0.0012151851851851852,0.03281,0.0,0.20476565043628095,0.015602381167043655,0.0075839129791215164,0.0075839129791215164,0.1365104336241873,-0.17195565043628094,0.16023195262532486,0.03281,0.0024999999999999996,0.0012151851851851852,0.0012151851851851852,both,19,27,2332,1,21-30,2001-3000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs29_chunk1042_q3_genqwen3_latest_embqwen3_embedding_8b_fp16,qwen3:latest,qwen3-embedding:8b-fp16,29,1042,50,3,87,3,14137,0,14137,371.33973490797507,38.070259309856546,0.0353425,0.0024999999999999996,0.001218706896551724,0.00040623563218390805,0.0353425,0.0,0.1547248895449896,0.010944676348941756,0.0053353410187927455,0.0017784470062642485,0.10314992636332641,-0.11938238954498961,0.22842155585913929,0.0353425,0.0024999999999999996,0.001218706896551724,0.00040623563218390805,both,20,29,1042,3,21-30,1001-2000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs7_chunk3070_q7_gengemma3_4b_embnomic_embed_text_137m_v1.5_fp16,gemma3:4b,nomic-embed-text:137m-v1.5-fp16,7,3070,50,7,49,3,3453,0,3453,14.062539827034925,245.54597124494418,0.0086325,0.0024999999999999996,0.0012332142857142856,0.0001761734693877551,0.0086325,0.0,0.005859391594597886,0.0016968988110622318,0.0008370559420854122,0.00011957942029791603,0.003906261063065257,0.0027731084054021136,1.473275827469665,0.0086325,0.0024999999999999996,0.0012332142857142856,0.0001761734693877551,both,21,7,3070,7,1-10,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs19_chunk3226_q5_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,19,3226,50,5,95,3,9275,0,9275,237.26896708999993,39.09065780390001,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00024407894736842105,0.0231875,0.0,0.0988620696208333,0.010658983247529197,0.005203266822149121,0.001040653364429824,0.06590804641388887,-0.0756745696208333,0.23454394682340007,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00024407894736842105,both,22,19,3226,5,11-20,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs37_chunk1409_q7_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,37,1409,50,7,259,3,18041,0,18041,512.9965617439302,35.167877029564636,0.045102500000000004,0.0025,0.0012189864864864865,0.00017414092664092665,0.045102500000000004,0.0,0.21374856739330425,0.011847933451211365,0.0057769883079271415,0.0008252840439895917,0.1424990449288695,-0.16864606739330423,0.21100726217738783,0.045102500000000004,0.0025,0.0012189864864864865,0.00017414092664092665,both,23,37,1409,7,31-40,1001-2000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs25_chunk1922_q2_gengemma3_1b_embsnowflake_arctic_embed2_568m,gemma3:1b,snowflake-arctic-embed2:568m,25,1922,50,2,50,3,12119,0,12119,17.479198575019836,693.3384244126448,0.0302975,0.0025,0.0012119000000000001,0.0006059500000000001,0.0302975,0.0,0.007282999406258265,0.0006009571256917456,0.0002913199762503306,0.0001456599881251653,0.00485533293750551,0.023014500593741737,4.160030546475869,0.0302975,0.0025,0.0012119000000000001,0.0006059500000000001,both,24,25,1922,2,21-30,1001-2000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs6_chunk3959_q8_gengemma3_27b_embembeddinggemma,gemma3:27b,embeddinggemma,6,3959,50,8,48,3,2969,0,2969,66.02809042100853,44.96571051909956,0.007422499999999999,0.0024999999999999996,0.0012370833333333333,0.00015463541666666666,0.007422499999999999,0.0,0.027511704342086885,0.009266320088274464,0.004585284057014481,0.0005731605071268101,0.018341136228057924,-0.020089204342086886,0.26979426311459737,0.007422499999999999,0.0024999999999999996,0.0012370833333333333,0.00015463541666666666,both,25,6,3959,8,1-10,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs9_chunk3635_q7_gengemma3_12b_embembeddinggemma,gemma3:12b,embeddinggemma,9,3635,50,7,63,3,4447,0,4447,41.67518316800124,106.70618967823675,0.0111175,0.0025,0.0012352777777777778,0.00017646825396825397,0.0111175,0.0,0.01736465965333385,0.0039048031601830106,0.0019294066281482056,0.0002756295183068865,0.011576439768889233,-0.006247159653333849,0.6402371380694205,0.0111175,0.0025,0.0012352777777777778,0.00017646825396825397,both,26,9,3635,7,1-10,3001-4000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs50_chunk636_q3_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,50,636,50,3,150,3,24313,0,24313,229.24117484402086,106.05860843516847,0.060782499999999996,0.0024999999999999996,0.00121565,0.00040521666666666666,0.060782499999999996,0.0,0.0955171561850087,0.003928645423642031,0.001910343123700174,0.0006367810412333913,0.06367810412333913,-0.0347346561850087,0.6363516506110107,0.060782499999999996,0.0024999999999999996,0.00121565,0.00040521666666666666,both,27,50,636,3,41-50,501-1000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs22_chunk2940_q2_gengpt_oss_120b_embqwen3_embedding_8b_fp16,gpt-oss:120b,qwen3-embedding:8b-fp16,22,2940,50,2,44,3,10726,0,10726,188.6887102979672,56.84494839708253,0.026815000000000002,0.0025,0.0012188636363636364,0.0006094318181818182,0.026815000000000002,0.0,0.07862029595748633,0.00732988028691836,0.0035736498162493788,0.0017868249081246894,0.05241353063832422,-0.05180529595748633,0.3410696903824952,0.026815000000000002,0.0025,0.0012188636363636364,0.0006094318181818182,both,28,22,2940,2,21-30,2001-3000
2025-11-23T16:40:16.336952,2025-11-23 16:40:16,nolh_docs41_chunk1338_q4_gengpt_oss_20b_embqwen3_embedding_8b_fp16,gpt-oss:20b,qwen3-embedding:8b-fp16,41,1338,50,4,164,3,19986,0,19986,280.34028846195724,71.29192921092447,0.049965,0.0025,0.0012186585365853658,0.00030466463414634146,0.049965,0.0,0.11680845352581552,0.005844513835975959,0.002848986671361354,0.0007122466678403385,0.07787230235054368,-0.06684345352581553,0.4277515752655468,0.049965,0.0025,0.0012186585365853658,0.00030466463414634146,both,29,41,1338,4,41-50,1001-2000
